symbol,time_period_years,sma_period,data_points,total_return,annualized_return,market_total_return,market_annualized_return,volatility,market_volatility,sharpe_ratio,max_drawdown,win_rate,num_trades,final_portfolio_value
ETH/USDT,6,100,6570,52.826876776864424,0.9433175909390499,14.485297339935913,0.5788836050115092,0.5365528418261396,0.7791484290088788,1.7581075290338601,-0.39879075467287006,0.5214942187963237,237,538268.7677686443
ETH/USDT,6,101,6570,49.80309059036497,0.9246789811371854,14.485297339935913,0.5788836050115092,0.5369638547577108,0.7791484290088788,1.7220506984672548,-0.3981132547930873,0.5211726384364821,233,508030.9059036497
ETH/USDT,6,102,6570,48.262454957487265,0.9148243891681478,14.485297339935913,0.5788836050115092,0.5375493003045159,0.7791484290088788,1.7018427680026924,-0.40618958245411246,0.5209810874704491,231,492624.54957487265
ETH/USDT,6,103,6570,51.97922687006535,0.9381825515967726,14.485297339935913,0.5788836050115092,0.5370550651402612,0.7791484290088788,1.746901970567487,-0.4012011626974711,0.5217134416543575,227,529792.2687006535
ETH/USDT,6,104,6570,50.05605187995816,0.926273163125579,14.485297339935913,0.5788836050115092,0.5369012910343031,0.7791484290088788,1.7252205919288777,-0.38739887001221707,0.5218546958062611,223,510560.5187995816
ETH/USDT,6,105,6570,52.8634761292244,0.9435377871571202,14.485297339935913,0.5788836050115092,0.5376500612481462,0.7791484290088788,1.7549291912414406,-0.3970434596357425,0.5216622458001768,225,538634.7612922441
ETH/USDT,6,106,6570,48.56161749240952,0.9167578650451889,14.485297339935913,0.5788836050115092,0.5378395280579056,0.7791484290088788,1.7045193170452277,-0.42166355557317187,0.521060382916053,231,495616.17492409516
ETH/USDT,6,107,6570,53.47771298361706,0.9472148010351038,14.485297339935913,0.5788836050115092,0.5385359652191583,0.7791484290088788,1.758870088926434,-0.4200362335810449,0.5216112907968244,225,544777.1298361706
ETH/USDT,6,108,6570,57.10470994050916,0.9682487484221236,14.485297339935913,0.5788836050115092,0.538257683820303,0.7791484290088788,1.7988572713908024,-0.41427247595231537,0.5216240070609003,229,581047.0994050916
ETH/USDT,6,109,6570,55.270912762816224,0.9577552667461329,14.485297339935913,0.5788836050115092,0.5385792426059949,0.7791484290088788,1.7782996279468424,-0.42783825982667684,0.520447190350103,239,562709.1276281623
ETH/USDT,6,110,6570,57.080134358831565,0.9681099566067441,14.485297339935913,0.5788836050115092,0.5393796416274135,0.7791484290088788,1.7948581701856001,-0.42504451017636324,0.520704845814978,233,580801.3435883156
ETH/USDT,6,111,6570,67.68854344931471,1.0239230168739235,14.485297339935913,0.5788836050115092,0.5383320448191136,0.7791484290088788,1.9020287325046286,-0.4231400540507544,0.5205519671168526,235,686885.4344931471
ETH/USDT,6,112,6570,58.70824893572042,0.9772008271376547,14.485297339935913,0.5788836050115092,0.5394385281106415,0.7791484290088788,1.8115147068939539,-0.4304872559624499,0.5202583675866118,233,597082.4893572042
ETH/USDT,6,113,6570,54.555468879375354,0.9535839093748824,14.485297339935913,0.5788836050115092,0.5386457272083138,0.7791484290088788,1.7703359763329134,-0.41775275549486385,0.520870076425632,219,555554.6887937535
ETH/USDT,6,114,6570,46.852311598232646,0.9055767368208887,14.485297339935913,0.5788836050115092,0.5387127290158218,0.7791484290088788,1.6810011868019035,-0.454682238637388,0.5193889541715628,229,478523.11598232645
