symbol,time_period_years,sma_period,data_points,total_return,annualized_return,market_total_return,market_annualized_return,volatility,market_volatility,sharpe_ratio,max_drawdown,win_rate,num_trades,final_portfolio_value
ETH/USDT,4,100,4380,1.3960408820089247,0.24421439474538964,0.28249996370341157,0.06419327327670388,0.41374393349854555,0.6850441789379583,0.5902549257468404,-0.3987907546728697,0.5134854771784232,176,23960.408820089247
ETH/USDT,4,101,4380,1.2334979968836235,0.2225491151140062,0.28249996370341157,0.06419327327670388,0.4144116248739982,0.6850441789379583,0.5370243056807884,-0.39811325479308746,0.5129668049792531,174,22334.979968836236
ETH/USDT,4,102,4380,1.3502945498810686,0.23823125176551518,0.28249996370341157,0.06419327327670388,0.4144863526950648,0.6850441789379583,0.5747625952374372,-0.4061895824541119,0.5131919296430419,169,23502.945498810685
ETH/USDT,4,103,4380,1.587179871382697,0.26832404075403415,0.28249996370341157,0.06419327327670388,0.4127935815895271,0.6850441789379583,0.6500198954664215,-0.4012011626974695,0.5140041493775933,168,25871.79871382697
ETH/USDT,4,104,4380,1.5455735788151177,0.2631926215297653,0.28249996370341157,0.06419327327670388,0.41300370014074783,0.6850441789379583,0.6372645606808648,-0.3855159602804859,0.5145077720207254,162,25455.735788151178
ETH/USDT,4,105,4380,1.6856680090510392,0.2802287514522517,0.28249996370341157,0.06419327327670388,0.41450271768171637,0.6850441789379583,0.676060106480244,-0.3970434596357427,0.5141972121837893,164,26856.680090510392
ETH/USDT,4,106,4380,1.422985240359536,0.2476984483672342,0.28249996370341157,0.06419327327670388,0.41478219859872034,0.6850441789379583,0.597177143098345,-0.4216635555731714,0.5126353790613718,174,24229.85240359536
ETH/USDT,4,107,4380,1.5194572746230501,0.2599394094042664,0.28249996370341157,0.06419327327670388,0.4150229262997608,0.6850441789379583,0.6263254218792689,-0.4200362335810443,0.5131375579598145,174,25194.5727462305
ETH/USDT,4,108,4380,1.5916861604927686,0.2688760907061589,0.28249996370341157,0.06419327327670388,0.4142998833874695,0.6850441789379583,0.6489890571721341,-0.414272475952315,0.5126484254001032,178,25916.861604927686
ETH/USDT,4,109,4380,1.4188819337003267,0.2471697499840364,0.28249996370341157,0.06419327327670388,0.41441705389812467,0.6850441789379583,0.5964275544625576,-0.4278382598266764,0.5103305785123967,187,24188.819337003268
ETH/USDT,4,110,4380,1.4979688769814428,0.257243660060422,0.28249996370341157,0.06419327327670388,0.4145955067530989,0.6850441789379583,0.6204690014009642,-0.4250445101763641,0.5110996386164172,183,24979.688769814427
ETH/USDT,4,111,4380,1.6515574313652714,0.2761432788569529,0.28249996370341157,0.06419327327670388,0.41534475742228516,0.6850441789379583,0.6648531705823248,-0.4231400540507553,0.5105724600309438,185,26515.574313652716
ETH/USDT,4,112,4380,1.5662294241084784,0.26574796262486666,0.28249996370341157,0.06419327327670388,0.41574933849475054,0.6850441789379583,0.6392023703201205,-0.43048725596244963,0.5100567302733368,184,25662.294241084783
ETH/USDT,4,113,4380,1.4444033526914972,0.25044725847580684,0.28249996370341157,0.06419327327670388,0.4142593221345113,0.6850441789379583,0.6045663793040386,-0.4177527554948639,0.5111111111111111,171,24444.033526914973
ETH/USDT,4,114,4380,1.2141723877045156,0.21989532221717512,0.28249996370341157,0.06419327327670388,0.41321075578403643,0.6850441789379583,0.5321626292131245,-0.4546822386373875,0.5087809917355371,180,22141.723877045155
ETH/USDT,4,115,4380,1.328809390932212,0.23539103622703017,0.28249996370341157,0.06419327327670388,0.412713916357141,0.6850441789379583,0.5703491617261947,-0.4123009078634074,0.5087538619979403,178,23288.09390932212
