symbol,time_period_years,sma_period,data_points,total_return,annualized_return,market_total_return,market_annualized_return,volatility,market_volatility,sharpe_ratio,max_drawdown,win_rate,num_trades,final_portfolio_value
ETH/USDT,2,100,2190,1.564757563717973,0.6018306223910455,0.9261420337115986,0.38806301137975674,0.4096556988101715,0.6257016623573392,1.469113267895548,-0.39879075467286973,0.5190243902439025,89,25647.57563717973
ETH/USDT,2,101,2190,1.3791800541219108,0.5427644992730045,0.9261420337115986,0.38806301137975674,0.4112564040363607,0.6257016623573392,1.3197715438493614,-0.3981132547930879,0.5185185185185185,91,23791.80054121911
ETH/USDT,2,102,2190,1.3882446891958349,0.5457020009533964,0.9261420337115986,0.38806301137975674,0.4116941830411678,0.6257016623573392,1.3255033066591284,-0.4061895824541121,0.5179786200194364,91,23882.44689195835
ETH/USDT,2,103,2190,1.477213596005475,0.5742427959240326,0.9261420337115986,0.38806301137975674,0.41181345847242445,0.6257016623573392,1.3944245485665316,-0.4012011626974697,0.5194174757281553,87,24772.13596005475
ETH/USDT,2,104,2190,1.5021468222158583,0.5821489795470696,0.9261420337115986,0.38806301137975674,0.41181798971688777,0.6257016623573392,1.4136074530092266,-0.3855159602804852,0.5198836081474297,85,25021.468222158583
ETH/USDT,2,105,2190,1.4857014592118105,0.576938694949652,0.9261420337115986,0.38806301137975674,0.41220231999441137,0.6257016623573392,1.3996493153106808,-0.3970434596357423,0.5193798449612403,85,24857.014592118107
ETH/USDT,2,106,2190,1.4632605994278154,0.5698010197972252,0.9261420337115986,0.38806301137975674,0.4124240271922528,0.6257016623573392,1.3815902620329408,-0.40248693842842376,0.518840579710145,87,24632.605994278154
ETH/USDT,2,107,2190,1.5360166181841937,0.5928260943282411,0.9261420337115986,0.38806301137975674,0.4127778708461455,0.6257016623573392,1.4361867149346408,-0.39554247785600893,0.5193050193050193,83,25360.166181841938
ETH/USDT,2,108,2190,1.5744680102879625,0.6048614939453618,0.9261420337115986,0.38806301137975674,0.41146787712413857,0.6257016623573392,1.4700090276132953,-0.41427247595231503,0.5183397683397684,87,25744.680102879625
ETH/USDT,2,109,2190,1.5664806258007005,0.6023688508596488,0.9261420337115986,0.38806301137975674,0.4120752307096242,0.6257016623573392,1.4617933958862919,-0.42544344665683687,0.5168756027000965,89,25664.806258007004
ETH/USDT,2,110,2190,1.5917160208032506,0.6102309732270224,0.9261420337115986,0.38806301137975674,0.41244586667488325,0.6257016623573392,1.4795419775852579,-0.42504451017636424,0.5163461538461539,89,25917.160208032506
ETH/USDT,2,111,2190,1.625962537414499,0.6208395850629678,0.9261420337115986,0.38806301137975674,0.4135255426157184,0.6257016623573392,1.5013331005768185,-0.4093369384124415,0.5144230769230769,91,26259.62537414499
ETH/USDT,2,112,2190,1.6566493848483046,0.6302869231267323,0.9261420337115986,0.38806301137975674,0.4132645113091692,0.6257016623573392,1.525141660797497,-0.4029661357787571,0.5149469623915139,87,26566.493848483045
ETH/USDT,2,113,2190,1.6024474879073995,0.6135627780453463,0.9261420337115986,0.38806301137975674,0.41346474261538785,0.6257016623573392,1.4839542887362784,-0.4162847858051523,0.5154142581888247,83,26024.474879073994
ETH/USDT,2,114,2190,1.417510931790956,0.5551482297248911,0.9261420337115986,0.38806301137975674,0.4133075816736871,0.6257016623573392,1.3431842393909663,-0.45468223863738855,0.5130183220829315,87,24175.10931790956
ETH/USDT,2,115,2190,1.5873087556057532,0.6088606501564682,0.9261420337115986,0.38806301137975674,0.4120608387962345,0.6257016623573392,1.477598919458473,-0.41219275713298675,0.5134874759152216,85,25873.087556057533
ETH/USDT,2,116,2190,1.4954466389553445,0.5800282732803392,0.9261420337115986,0.38806301137975674,0.413708053955918,0.6257016623573392,1.402023160376141,-0.433062789515172,0.5134357005758158,87,24954.466389553443
ETH/USDT,2,117,2190,1.5307815439930739,0.5911804663443918,0.9261420337115986,0.38806301137975674,0.41386806220542705,0.6257016623573392,1.4284273669103613,-0.42503509932852784,0.5134357005758158,89,25307.81543993074
ETH/USDT,2,118,2190,1.6788550007010454,0.6370892377458599,0.9261420337115986,0.38806301137975674,0.4151231313552266,0.6257016623573392,1.5346994412621489,-0.4092106143478832,0.5128939828080229,89,26788.550007010454
ETH/USDT,2,119,2190,1.5763678202362428,0.6054538031885144,0.9261420337115986,0.38806301137975674,0.41489030213173234,0.6257016623573392,1.4593105697521846,-0.4203172820655286,0.5123574144486692,91,25763.67820236243
ETH/USDT,2,120,2190,1.756472904894978,0.6606474664655713,0.9261420337115986,0.38806301137975674,0.4176298308276289,0.6257016623573392,1.58189721542723,-0.3808836105455928,0.5132827324478179,89,27564.729048949783
ETH/USDT,2,121,2190,1.8518778458859169,0.689154670644478,0.9261420337115986,0.38806301137975674,0.41835961715837294,0.6257016623573392,1.6472781845566937,-0.37488857934057906,0.5146919431279621,83,28518.778458859168
