symbol,time_period_years,sma_period,data_points,total_return,annualized_return,market_total_return,market_annualized_return,volatility,market_volatility,sharpe_ratio,max_drawdown,win_rate,num_trades,final_portfolio_value
ETH/USDT,8,100,8725,163.60063195303363,0.8975674126146997,10.477919210286995,0.3584060038826724,0.5943931005202846,0.8694734270364365,1.5100569165911253,-0.5599154308322163,0.5209814262783765,315,1646006.3195303362
ETH/USDT,8,101,8725,136.49389804141052,0.8551899975265274,10.477919210286995,0.3584060038826724,0.594499607043366,0.8694734270364365,1.4385038903215712,-0.584043871002161,0.5209814262783765,309,1374938.980414105
ETH/USDT,8,102,8725,139.36712317619936,0.8600121192970174,10.477919210286995,0.3584060038826724,0.5950683220165506,0.8694734270364365,1.4452325682244902,-0.5831733239114268,0.5210622710622711,301,1403671.2317619936
ETH/USDT,8,103,8725,167.76335799290277,0.9035252450076874,10.477919210286995,0.3584060038826724,0.594539042087174,0.8694734270364365,1.519707169836642,-0.5426950984372263,0.5220874341954681,291,1687633.5799290277
ETH/USDT,8,104,8725,172.99831390505182,0.9108378903995935,10.477919210286995,0.3584060038826724,0.5942904593236136,0.8694734270364365,1.5326476743985686,-0.5381738635497739,0.5226752175904719,285,1739983.1390505182
ETH/USDT,8,105,8725,183.30701293420444,0.9246924416359696,10.477919210286995,0.3584060038826724,0.5947614932223952,0.8694734270364365,1.5547281593938118,-0.5408253482346892,0.522077327842599,295,1843070.1293420445
ETH/USDT,8,106,8725,170.12417452911305,0.9068472461219237,10.477919210286995,0.3584060038826724,0.59476525137265,0.8694734270364365,1.5247145727310467,-0.532715207911979,0.5216296635385672,305,1711241.7452911304
ETH/USDT,8,107,8725,184.24856521962747,0.9259238279105781,10.477919210286995,0.3584060038826724,0.5952307233843759,0.8694734270364365,1.555571296195768,-0.5186046393120503,0.5214611872146119,303,1852485.6521962746
ETH/USDT,8,108,8725,192.06479290321155,0.9359399999751947,10.477919210286995,0.3584060038826724,0.5951194732908576,0.8694734270364365,1.5726926138035566,-0.5235481429291745,0.5213519068280429,305,1930647.9290321155
ETH/USDT,8,109,8725,157.9698079261499,0.8892951507018891,10.477919210286995,0.3584060038826724,0.5968745518815158,0.8694734270364365,1.4899196956857712,-0.5977233619175845,0.520429125770372,311,1589698.0792614992
ETH/USDT,8,110,8725,160.96079093644965,0.8937205432588129,10.477919210286995,0.3584060038826724,0.5973507643240903,0.8694734270364365,1.4961402858002009,-0.610156873483464,0.5206385404789053,307,1619607.9093644966
ETH/USDT,8,111,8725,188.85356505475733,0.9318686503654301,10.477919210286995,0.3584060038826724,0.596602576920962,0.8694734270364365,1.5619588087848375,-0.6158650996549943,0.5206573841588679,303,1898535.6505475733
ETH/USDT,8,112,8725,170.2469214705869,0.9070188699205703,10.477919210286995,0.3584060038826724,0.59741241035094,0.8694734270364365,1.5182457783020564,-0.614351608877028,0.5208761122518822,295,1712469.214705869
ETH/USDT,8,113,8725,154.92886487419884,0.8847205529722744,10.477919210286995,0.3584060038826724,0.5969703649903813,0.8694734270364365,1.482017542003998,-0.620492293684132,0.5214318285453716,285,1559288.6487419885
