symbol,time_period_years,sma_period,data_points,total_return,annualized_return,market_total_return,market_annualized_return,volatility,market_volatility,sharpe_ratio,max_drawdown,win_rate,num_trades,final_portfolio_value
BTC/USDT,4,100,4380,2.77770480407705,0.3942477712784733,1.9504508514965373,0.3106867901436339,0.3356311697571102,0.5238982767718602,1.1746458815603533,-0.35565578321420793,0.5072072072072072,170,37777.048040770496
BTC/USDT,4,101,4380,3.1115319784650888,0.424085196683627,1.9504508514965373,0.3106867901436339,0.335912425388078,0.5238982767718602,1.262487376564542,-0.34297790806664136,0.5087956698240866,168,41115.319784650885
BTC/USDT,4,102,4380,3.0132988392799875,0.41549985485912844,1.9504508514965373,0.3106867901436339,0.33595691269914396,0.5238982767718602,1.2367653087442696,-0.34417177452967535,0.5076576576576577,178,40132.988392799874
BTC/USDT,4,103,4380,3.206444907300593,0.43223545682885134,1.9504508514965373,0.3106867901436339,0.3357751714187446,0.5238982767718602,1.2872764088021604,-0.3275506257583368,0.5092217723796671,172,42064.44907300593
BTC/USDT,4,104,4380,3.334307936850869,0.4429999064940753,1.9504508514965373,0.3106867901436339,0.3358262821526636,0.5238982767718602,1.319134117956532,-0.3260838718026281,0.5099009900990099,168,43343.07936850869
BTC/USDT,4,105,4380,3.0469436332925177,0.4184578991850538,1.9504508514965373,0.3106867901436339,0.33653784639399137,0.5238982767718602,1.2434200303735143,-0.3658229927478734,0.5089847259658581,172,40469.43633292518
BTC/USDT,4,106,4380,3.320183012934372,0.4418225629231767,1.9504508514965373,0.3106867901436339,0.33636877832161094,0.5238982767718602,1.3135064589756265,-0.3716936960499703,0.5092052088010777,166,43201.83012934372
BTC/USDT,4,107,4380,3.203467998269165,0.43198193273823193,1.9504508514965373,0.3106867901436339,0.33635540848207457,0.5238982767718602,1.2843020265013922,-0.3838021479809853,0.5082922456297624,168,42034.67998269165
BTC/USDT,4,108,4380,3.57362351168117,0.46252331325446105,1.9504508514965373,0.3106867901436339,0.3350351962218973,0.5238982767718602,1.380521564510873,-0.33784510472873214,0.5089686098654709,162,45736.2351168117
BTC/USDT,4,109,4380,3.203102159537921,0.4319507673297951,1.9504508514965373,0.3106867901436339,0.3330369437230468,0.5238982767718602,1.2970055589058158,-0.3853228656345501,0.5076507650765076,168,42031.02159537921
BTC/USDT,4,110,4380,3.133049761495818,0.4259452204330101,1.9504508514965373,0.3106867901436339,0.3332049691053903,0.5238982767718602,1.2783279360347315,-0.38006992464114864,0.5076507650765076,164,41330.49761495818
BTC/USDT,4,111,4380,3.180958433275764,0.43006056729927145,1.9504508514965373,0.3106867901436339,0.3332207002556618,0.5238982767718602,1.2906178006627733,-0.3877587846527901,0.5071942446043165,162,41809.584332757644
BTC/USDT,4,112,4380,3.1269737903049526,0.42542074321414547,1.9504508514965373,0.3106867901436339,0.3333803169326098,0.5238982767718602,1.2760823648150197,-0.3877587846527901,0.5071748878923766,158,41269.73790304953
BTC/USDT,4,113,4380,3.2196033591512787,0.43335446794194965,1.9504508514965373,0.3106867901436339,0.33320071662568457,0.5238982767718602,1.3005808400729735,-0.38377855832408664,0.5078440161362617,152,42196.03359151279
BTC/USDT,4,114,4380,3.2204659513300706,0.43342773240611265,1.9504508514965373,0.3106867901436339,0.3332345623574658,0.5238982767718602,1.3006686021396787,-0.3837785583240864,0.5082774049217003,145,42204.65951330071
BTC/USDT,4,115,4380,3.139926067814052,0.42653808546880456,1.9504508514965373,0.3106867901436339,0.33299093916458894,0.5238982767718602,1.2809300052995667,-0.3995690516915415,0.5087092451987495,143,41399.26067814052
BTC/USDT,4,116,4380,3.0701892884050865,0.42049089731371514,1.9504508514965373,0.3106867901436339,0.33316978408866155,0.5238982767718602,1.2620919344889214,-0.3901669382730221,0.5084745762711864,145,40701.89288405087
BTC/USDT,4,117,4380,2.9306574576723845,0.40815427501638646,1.9504508514965373,0.3106867901436339,0.3330475688940218,0.5238982767718602,1.2255134495404894,-0.395743100558722,0.5080357142857143,145,39306.57457672385
