signal_type,entry_time,exit_time,entry_price,exit_price,extreme_price,max_gain_pct,max_drop_pct,final_return_pct,duration_to_extreme,holding_period_duration,waiting_period_duration,macd_value,signal_value,histogram_value
BUY,2020-08-26 20:00:00,2020-08-27 00:00:00,11461.43,11384.6,11461.43,0.0,,-0.6703352025009089,0,1.0,,-110.65459072841804,-113.98072756807485,3.3261368396568116
SELL,2020-08-27 00:00:00,2020-08-27 04:00:00,11384.6,11406.17,11384.6,,0.0,-0.18946647225198696,0,,1.0,-114.62232360961752,-114.07238414543811,-0.5499394641794169
BUY,2020-08-27 04:00:00,2020-08-27 08:00:00,11406.17,11310.01,11406.17,0.0,,-0.8430524882585465,0,1.0,,-110.29260922227513,-113.53241629927197,3.23980707699684
SELL,2020-08-27 08:00:00,2020-08-28 00:00:00,11310.01,11380.08,11244.09,,0.5828465226821203,-0.619539682104611,2,,4.0,-125.77570458929404,-115.28145748356084,-10.494247105733194
BUY,2020-08-28 00:00:00,2020-09-02 04:00:00,11380.08,11722.84,12039.33,5.793017272286312,,3.011929617366488,27,31.0,,-118.24205880992122,-123.35416324873746,5.112104438816246
SELL,2020-09-02 04:00:00,2020-09-06 04:00:00,11722.84,10230.37,9956.66,,15.066144381395638,12.731300606337708,21,,24.0,120.4389198318895,131.9913274514495,-11.55240761956
BUY,2020-09-06 04:00:00,2020-09-13 12:00:00,10230.37,10280.14,10556.26,3.1855152843934227,,0.4864926683980991,41,44.0,,-446.3926004030527,-473.6876115345208,27.295011131468073
SELL,2020-09-13 12:00:00,2020-09-14 08:00:00,10280.14,10469.82,10280.14,,0.0,-1.845111058798813,0,,5.0,35.60152074679718,44.48830736927412,-8.88678662247694
BUY,2020-09-14 08:00:00,2020-09-17 04:00:00,10469.82,10882.39,11004.99,5.111549195688179,,3.9405644032084575,13,17.0,,37.0273851410966,30.578266777816378,6.449118363280224
SELL,2020-09-17 04:00:00,2020-09-19 08:00:00,10882.39,11140.0,10838.31,,0.40505808007248345,-2.367218965686771,2,,13.0,188.0250281545359,197.47747486120437,-9.452446706668468
BUY,2020-09-19 08:00:00,2020-09-20 00:00:00,11140.0,10948.81,11140.0,0.0,,-1.716247755834834,0,4.0,,128.9157346282118,128.79181116929527,0.12392345891652212
SELL,2020-09-20 00:00:00,2020-09-24 08:00:00,10948.81,10410.01,10241.46,,6.460519453712325,4.921082747805463,23,,26.0,111.6990122645766,130.35428434634346,-18.655272081766867
BUY,2020-09-24 08:00:00,2020-09-27 08:00:00,10410.01,10623.5,10781.2,3.5657026266065115,,2.0508145525316475,16,18.0,,-164.88789561316116,-172.78206898417244,7.894173371011277
SELL,2020-09-27 08:00:00,2020-09-27 12:00:00,10623.5,10754.82,10623.5,,0.0,-1.2361274532875202,0,,1.0,39.20887540754302,44.77395451433584,-5.5650791067928225
BUY,2020-09-27 12:00:00,2020-09-28 20:00:00,10754.82,10696.12,10901.9,1.3675728650037837,,-0.5458017893372359,6,8.0,,50.63249160958185,45.61088838508527,5.02160322449658
SELL,2020-09-28 20:00:00,2020-10-01 04:00:00,10696.12,10824.75,10681.0,,0.1413596706095369,-1.2025856104830461,9,,14.0,75.09648645598463,80.49238294363828,-5.395896487653644
BUY,2020-10-01 04:00:00,2020-10-01 16:00:00,10824.75,10617.74,10903.16,0.7243585302200961,,-1.9123767292547191,1,3.0,,31.429661206506353,23.89835805229237,7.531303154213983
SELL,2020-10-01 16:00:00,2020-10-03 16:00:00,10617.74,10582.62,10436.63,,1.7057302213088716,0.330767187744275,4,,12.0,-7.424869837395818,23.63445952475805,-31.059329362153868
BUY,2020-10-03 16:00:00,2020-10-06 16:00:00,10582.62,10571.36,10792.21,1.9805114423460193,,-0.10640087237376206,13,18.0,,-72.79355092309743,-74.03524259653634,1.2416916734389076
SELL,2020-10-06 16:00:00,2020-10-08 12:00:00,10571.36,10896.96,10571.36,,0.0,-3.0800199785079547,0,,11.0,13.784181626186182,26.958287868309494,-13.174106242123312
BUY,2020-10-08 12:00:00,2020-10-11 16:00:00,10896.96,11334.02,11412.96,4.735265615364286,,4.010843391184342,9,19.0,,40.030218830486774,-0.5932659392813845,40.62348476976816
SELL,2020-10-11 16:00:00,2020-10-12 20:00:00,11334.02,11528.25,11244.41,,0.7906285677985443,-1.7136902881766538,4,,7.0,235.87523349060393,242.72625726699314,-6.851023776389212
BUY,2020-10-12 20:00:00,2020-10-13 00:00:00,11528.25,11458.24,11528.25,0.0,,-0.6072907856786608,0,1.0,,219.44109440317698,217.92612102097465,1.514973382202328
SELL,2020-10-13 00:00:00,2020-10-15 20:00:00,11458.24,11505.12,11315.37,,1.2468756109140582,-0.409137878068543,14,,17.0,202.5945551318382,215.7358973225266,-13.141342190688391
BUY,2020-10-15 20:00:00,2020-10-16 04:00:00,11505.12,11305.87,11507.97,0.024771579957432382,,-1.7318376514108498,1,2.0,,75.22490968851343,73.11485080581734,2.1100588826960944
SELL,2020-10-16 04:00:00,2020-10-18 04:00:00,11305.87,11455.4,11305.87,,0.0,-1.3225872931494775,0,,12.0,44.81943510100973,70.40706315721513,-25.587628056205403
BUY,2020-10-18 04:00:00,2020-10-23 08:00:00,11455.4,12968.96,13072.48,14.116311957679347,,13.21263334322677,27,31.0,,18.921382230197196,9.715719454021666,9.20566277617553
SELL,2020-10-23 08:00:00,2020-10-27 08:00:00,12968.96,13449.8,12918.99,,0.385304604224235,-3.7076218910382956,2,,24.0,508.4916440927482,514.467789379209,-5.976145286460792
BUY,2020-10-27 08:00:00,2020-10-28 12:00:00,13449.8,13221.26,13779.99,2.4549807432080812,,-1.6992074231587015,4,7.0,,213.10997780993603,202.60616582071017,10.503811989225852
SELL,2020-10-28 12:00:00,2020-10-30 16:00:00,13221.26,13536.44,13052.06,,1.2797569974420042,-2.3838877686393,5,,13.0,229.61102513298283,286.45416562556835,-56.84314049258552
BUY,2020-10-30 16:00:00,2020-11-01 16:00:00,13536.44,13789.88,13940.0,2.981286069306254,,1.8722795653805482,4,12.0,,138.32693111063418,128.1816221829557,10.145308927678485
SELL,2020-11-01 16:00:00,2020-11-03 20:00:00,13789.88,14023.53,13391.96,,2.885594363402728,-1.6943584715748177,8,,13.0,199.92455696961042,204.65782130139965,-4.733264331789229
BUY,2020-11-03 20:00:00,2020-11-07 08:00:00,14023.53,15515.95,15733.3,12.19215133422183,,10.64225626500603,14,21.0,,123.96843527890451,58.092337837212426,65.87609744169208
SELL,2020-11-07 08:00:00,2020-11-09 08:00:00,15515.95,15802.39,14643.52,,5.622794608129055,-1.8461003032363386,2,,12.0,663.4467734872505,684.1712982594254,-20.724524772174846
BUY,2020-11-09 08:00:00,2020-11-09 12:00:00,15802.39,15000.96,15802.39,0.0,,-5.071574616244759,0,1.0,,369.914676960183,355.619494563835,14.295182396347968
SELL,2020-11-09 12:00:00,2020-11-11 12:00:00,15000.96,15667.27,15000.96,,0.0,-4.44178239259355,0,,12.0,245.86670822523956,339.9405250868928,-94.07381686165326
BUY,2020-11-11 12:00:00,2020-11-14 00:00:00,15667.27,16178.62,16432.99,4.887386251720952,,3.263810478787947,9,15.0,,219.26197211590443,188.90673949277198,30.35523262313245
SELL,2020-11-14 00:00:00,2020-11-16 08:00:00,16178.62,16235.68,15855.29,,1.9985017263524325,-0.3526876828802425,10,,14.0,374.0277954414287,385.30725799948146,-11.279462558052785
BUY,2020-11-16 08:00:00,2020-11-19 04:00:00,16235.68,17649.94,18249.99,12.406687000482895,,8.710814699476698,12,17.0,,140.1392286737937,139.19511569622742,0.9441129775662773
SELL,2020-11-19 04:00:00,2020-11-20 12:00:00,17649.94,18668.56,17649.94,,0.0,-5.7712377492501545,0,,8.0,654.6545419950926,698.1621979342059,-43.507655939113306
BUY,2020-11-20 12:00:00,2020-11-21 08:00:00,18668.56,18531.06,18669.99,0.007659937349213281,,-0.736532437424204,4,5.0,,666.7021147104097,621.0086981734272,45.693416536982454
SELL,2020-11-21 08:00:00,2020-11-24 08:00:00,18531.06,19064.99,17887.82,,3.471145201623661,-2.8812706882390984,6,,18.0,648.0113378899732,659.951786588728,-11.940448698754835
BUY,2020-11-24 08:00:00,2020-11-25 20:00:00,19064.99,18719.11,19358.57,1.5398906582169625,,-1.814215480836869,1,9.0,,248.47243109962437,243.12276481414128,5.349666285483096
SELL,2020-11-25 20:00:00,2020-11-28 08:00:00,18719.11,17160.29,16498.85,,11.860927148780053,8.32742582312941,10,,15.0,273.6786815204723,348.11128342182667,-74.43260190135436
BUY,2020-11-28 08:00:00,2020-12-01 20:00:00,17160.29,18764.96,19695.87,14.775857517559423,,9.351065745392404,15,21.0,,-531.5055498927068,-582.8275742415592,51.32202434885244
SELL,2020-12-01 20:00:00,2020-12-03 12:00:00,18764.96,19535.0,18618.25,,0.7818295376062573,-4.103605869663463,1,,10.0,523.917304196766,573.4313576723688,-49.514053475602736
BUY,2020-12-03 12:00:00,2020-12-03 20:00:00,19535.0,19421.9,19535.0,0.0,,-0.578960839518805,0,2.0,,406.3795334925053,402.65333963553684,3.7261938569684503
SELL,2020-12-03 20:00:00,2020-12-06 04:00:00,19421.9,19230.99,18650.52,,3.971702047688439,0.9829625319870858,6,,14.0,394.506671550349,401.55746689041695,-7.050795340067964
BUY,2020-12-06 04:00:00,2020-12-06 08:00:00,19230.99,19089.16,19230.99,0.0,,-0.7375075334135254,0,1.0,,116.76821582364937,109.8234514366314,6.944764387017969
SELL,2020-12-06 08:00:00,2020-12-06 20:00:00,19089.16,19359.4,19089.16,,0.0,-1.415672559714527,0,,3.0,98.54479002351582,108.2122140919006,-9.66742406838479
BUY,2020-12-06 20:00:00,2020-12-07 08:00:00,19359.4,19103.58,19371.3,0.061468847175004476,,-1.3214252507825641,2,3.0,,131.51244396824768,107.36402568631681,24.148418281930873
SELL,2020-12-07 08:00:00,2020-12-10 20:00:00,19103.58,18254.63,17924.07,,6.174287751301075,4.443931451591799,11,,21.0,118.42423718485588,119.46614139938677,-1.0419042145308879
BUY,2020-12-10 20:00:00,2020-12-11 00:00:00,18254.63,17990.88,18254.63,0.0,,-1.4448389257958116,0,1.0,,-282.22142750403145,-284.6694472765824,2.4480197725509356
SELL,2020-12-11 00:00:00,2020-12-11 20:00:00,17990.88,18036.53,17647.71,,1.9074664496678422,-0.25373967254518853,2,,5.0,-326.95778548538146,-290.710638449268,-36.24714703611346
BUY,2020-12-11 20:00:00,2020-12-16 00:00:00,18036.53,19346.52,19530.38,8.282358081072148,,7.262982402934498,23,25.0,,-337.29172584059415,-340.60748606614237,3.3157602255482175
SELL,2020-12-16 00:00:00,2020-12-16 08:00:00,19346.52,19739.78,19346.52,,0.0,-2.032716995097818,0,,2.0,295.20691557138343,304.2231062476268,-9.016190676243355
BUY,2020-12-16 08:00:00,2020-12-18 16:00:00,19739.78,22762.28,23333.8,18.2069911620089,,15.311720799319954,7,14.0,,339.7409727788254,306.9172606413704,32.823712137455004
SELL,2020-12-18 16:00:00,2020-12-25 04:00:00,22762.28,23649.82,22645.85,,0.5115041199739231,-3.899170030418749,16,,39.0,1402.0081480625522,1414.2947311838252,-12.286583121272997
BUY,2020-12-25 04:00:00,2020-12-28 08:00:00,23649.82,26859.07,27646.48,16.899325237993352,,13.569870722060465,13,19.0,,239.3140100565579,218.16544509260004,21.148564963957853
SELL,2020-12-28 08:00:00,2020-12-30 04:00:00,26859.07,28386.62,26435.63,,1.5765251738053427,-5.687278077759205,5,,11.0,1297.515346525961,1350.461285839336,-52.94593931337499
BUY,2020-12-30 04:00:00,2020-12-31 20:00:00,28386.62,28923.63,29155.25,2.707719341013481,,1.8917715458902893,6,10.0,,1087.8025788746927,955.3691304674461,132.4334484072466
SELL,2020-12-31 20:00:00,2021-01-02 12:00:00,28923.63,31691.29,28923.63,,0.0,-9.568854255154003,0,,10.0,1139.258656908747,1183.6441510460645,-44.38549413731744
BUY,2021-01-02 12:00:00,2021-01-04 04:00:00,31691.29,32068.84,34452.34,8.712330738193351,,1.1913367994802333,4,10.0,,1368.7672639075681,1078.4267191932663,290.3405447143018
SELL,2021-01-04 04:00:00,2021-01-05 20:00:00,32068.84,33949.53,30743.06,,4.134168869220087,-5.864540157985131,1,,10.0,1816.0719088005353,2021.8147065156304,-205.7427977150951
BUY,2021-01-05 20:00:00,2021-01-09 04:00:00,33949.53,39638.61,41286.67,21.6119044947014,,16.757463210830906,15,20.0,,1148.3646061275904,1023.7124083634127,124.65219776417769
SELL,2021-01-09 04:00:00,2021-01-13 12:00:00,39638.61,34673.9,31580.0,,20.330203304303556,12.524934653359438,14,,26.0,2810.339621536339,2991.685456826993,-181.34583529065367
BUY,2021-01-13 12:00:00,2021-01-15 12:00:00,34673.9,35610.72,39876.98,15.005753607180045,,2.701801643310962,7,12.0,,-1122.6492702570467,-1177.3020385545638,54.652768297517014
SELL,2021-01-15 12:00:00,2021-01-18 08:00:00,35610.72,36442.08,34760.9,,2.38641622522656,-2.334577902384452,10,,17.0,569.0451384774133,729.7511173303617,-160.70597885294842
BUY,2021-01-18 08:00:00,2021-01-20 00:00:00,36442.08,35062.49,37329.4,2.434877482295192,,-3.785705975070588,7,10.0,,-372.78222818319045,-400.7353116228541,27.953083439663658
SELL,2021-01-20 00:00:00,2021-01-22 16:00:00,35062.49,33589.52,30842.45,,12.03576813854349,4.200985155361189,13,,16.0,-267.6593800700721,-51.482184653548806,-216.17719541652326
BUY,2021-01-22 16:00:00,2021-01-26 04:00:00,33589.52,31643.61,34458.31,2.5864912627510037,,-5.793205737980169,17,21.0,,-1482.1643883088364,-1634.6803372594118,152.51594895057542
SELL,2021-01-26 04:00:00,2021-01-26 20:00:00,31643.61,32467.77,31643.61,,0.0,-2.6045068814841286,0,,4.0,-505.7332773391863,-381.29553671059904,-124.43774062858728
BUY,2021-01-26 20:00:00,2021-01-27 00:00:00,32467.77,31800.86,32467.77,0.0,,-2.0540677724401766,0,1.0,,-437.95264828949803,-455.6673535606346,17.714705271136552
SELL,2021-01-27 00:00:00,2021-01-28 08:00:00,31800.86,31437.37,30322.61,,4.648459192613029,1.143019402619934,3,,8.0,-493.2709045524425,-461.0392894166071,-32.2316151358354
BUY,2021-01-28 08:00:00,2021-01-31 00:00:00,31437.37,33930.21,37129.4,18.105935706453824,,7.929543724554568,7,16.0,,-696.289610806507,-750.6771096286809,54.38749882217394
SELL,2021-01-31 00:00:00,2021-02-02 04:00:00,33930.21,34223.38,32808.8,,3.3050488045903528,-0.8640382714990513,4,,13.0,677.2684282120681,747.0563230719397,-69.78789485987159
BUY,2021-02-02 04:00:00,2021-02-04 20:00:00,34223.38,36936.66,37843.4,10.577622666142283,,7.9281473659235475,12,16.0,,245.28305610978714,233.8536738224279,11.429382287359232
SELL,2021-02-04 20:00:00,2021-02-06 00:00:00,36936.66,39384.74,36936.66,,0.0,-6.627778472661021,0,,7.0,1322.0415716891875,1362.3030534087993,-40.261481719611766
BUY,2021-02-06 00:00:00,2021-02-07 00:00:00,39384.74,38841.46,40864.73,3.7577752195393583,,-1.3794175104367805,3,6.0,,1541.9612554209016,1346.6170948748763,195.34416054602525
SELL,2021-02-07 00:00:00,2021-02-08 12:00:00,38841.46,43716.32,37921.11,,2.369504132954834,-12.550661071957647,3,,9.0,1579.2276396530651,1664.8332692394833,-85.60562958641822
BUY,2021-02-08 12:00:00,2021-02-10 12:00:00,43716.32,44353.04,47505.4,8.667426718442911,,1.4564812408729764,4,12.0,,1687.5977749927988,1110.4735943263609,577.124180666438
SELL,2021-02-10 12:00:00,2021-02-11 20:00:00,44353.04,47969.51,44353.04,,0.0,-8.153826659908772,0,,8.0,2745.400648350689,3236.014914632138,-490.61426628144864
BUY,2021-02-11 20:00:00,2021-02-12 00:00:00,47969.51,47587.31,47969.51,0.0,,-0.7967561061182497,0,1.0,,2434.303914892371,2405.6686222147623,28.635292677608504
SELL,2021-02-12 00:00:00,2021-02-14 08:00:00,47587.31,49055.16,46589.2,,2.0974289153978245,-3.0845408156082073,8,,14.0,2394.796679871404,2404.1154875942825,-9.318807722878319
BUY,2021-02-14 08:00:00,2021-02-14 20:00:00,49055.16,48577.79,49055.16,0.0,,-0.9731290245511433,0,3.0,,1457.4062450934216,1456.829631276408,0.5766138170135946
SELL,2021-02-14 20:00:00,2021-02-16 04:00:00,48577.79,49163.46,47120.3,,3.000321751977597,-1.2056332739714966,1,,8.0,1431.329474749844,1457.2361909520062,-25.906716202162215
BUY,2021-02-16 04:00:00,2021-02-16 12:00:00,49163.46,48956.91,49163.46,0.0,,-0.42012909587729513,0,2.0,,1117.6795765874049,1073.9290169560768,43.75055963132809
SELL,2021-02-16 12:00:00,2021-02-17 00:00:00,48956.91,49657.38,48537.39,,0.8569168274713499,-1.4307888304224958,1,,3.0,1055.9156791458954,1073.1477787909384,-17.232099645043036
BUY,2021-02-17 00:00:00,2021-02-18 16:00:00,49657.38,51760.01,52142.35,5.004230992452685,,4.2342749456374955,4,10.0,,1050.1160058857495,1038.1949435590393,11.921062326710171
SELL,2021-02-18 16:00:00,2021-02-19 12:00:00,51760.01,53863.19,51245.0,,0.9949959437797674,-4.063329972308739,2,,5.0,1674.3401570938731,1683.544411028775,-9.204253934901772
BUY,2021-02-19 12:00:00,2021-02-22 00:00:00,53863.19,55860.12,58072.62,7.815040290038522,,3.707411313737638,13,15.0,,1781.9394667402084,1591.3240949268454,190.61537181336303
SELL,2021-02-22 00:00:00,2021-02-25 00:00:00,55860.12,50206.97,45523.0,,18.505366619334154,10.120189501920155,10,,18.0,2177.1693752909196,2537.26798874839,-360.0986134574705
BUY,2021-02-25 00:00:00,2021-02-25 20:00:00,50206.97,47073.73,50849.99,1.2807385110075291,,-6.240647463887978,3,5.0,,-1571.1994958798823,-1652.1479537762552,80.94845789637293
SELL,2021-02-25 20:00:00,2021-02-27 04:00:00,47073.73,47158.53,44973.68,,4.461193111317082,-0.1801429374727595,2,,8.0,-1583.7346408804442,-1417.3739566205259,-166.36068425991834
BUY,2021-02-27 04:00:00,2021-02-28 00:00:00,47158.53,44629.17,47405.39,0.523468394795174,,-5.363525962323255,3,5.0,,-1888.5384516226477,-1965.865688098506,77.3272364758584
SELL,2021-02-28 00:00:00,2021-03-01 00:00:00,44629.17,46336.37,43391.14,,2.7740376977658308,-3.825300806624915,3,,6.0,-1975.2815919341738,-1837.1070968079414,-138.1744951262324
BUY,2021-03-01 00:00:00,2021-03-04 08:00:00,46336.37,49323.32,51666.33,11.502756905644526,,6.446232192983604,14,20.0,,-1689.9621427943857,-2018.6597265911566,328.6975837967709
SELL,2021-03-04 08:00:00,2021-03-07 00:00:00,49323.32,49551.44,47267.88,,4.167278277293585,-0.46249928025932285,13,,16.0,893.9986084032353,899.7666139204396,-5.768005517204301
BUY,2021-03-07 00:00:00,2021-03-12 04:00:00,49551.44,56670.9,57773.16,16.592292776960672,,14.367816555886165,29,31.0,,160.80942453868192,-26.193744137762874,187.0031686764448
SELL,2021-03-12 04:00:00,2021-03-13 08:00:00,56670.9,59849.74,56500.0,,0.3015657065619241,-5.6092985994575635,1,,7.0,2224.5172527665854,2294.7146739545956,-70.19742118801014
BUY,2021-03-13 08:00:00,2021-03-14 12:00:00,59849.74,59681.26,61356.31,2.517254043208876,,-0.28150498231069326,4,7.0,,2105.4481200028968,1993.6277215278865,111.82039847501028
SELL,2021-03-14 12:00:00,2021-03-17 16:00:00,59681.26,57867.42,54272.86,,9.062141114312936,3.0392119737418475,9,,19.0,2458.500363076164,2505.763235000465,-47.26287192430118
BUY,2021-03-17 16:00:00,2021-03-20 20:00:00,57867.42,58102.28,59533.68,2.8794440809699173,,0.405858771654241,5,19.0,,-449.93665891248384,-538.8151737740211,88.87851486153727
SELL,2021-03-20 20:00:00,2021-03-24 08:00:00,58102.28,56541.03,54083.25,,6.9171640080217145,2.6870718326372045,12,,21.0,626.6442454803546,654.6821425225244,-28.03789704216979
BUY,2021-03-24 08:00:00,2021-03-24 20:00:00,56541.03,52303.65,56541.03,0.0,,-7.494345256886898,0,3.0,,-783.4230063624345,-1074.936392483418,291.51338612098357
SELL,2021-03-24 20:00:00,2021-03-26 04:00:00,52303.65,53569.85,50996.15,,2.4998255379882663,-2.420863553499607,4,,8.0,-1296.1282061983657,-1001.6491858998569,-294.4790202985088
BUY,2021-03-26 04:00:00,2021-03-31 08:00:00,53569.85,58015.02,59240.34,10.585226578009827,,8.297895177977908,25,31.0,,-1612.4674906805667,-1723.4151448304476,110.94765414988092
SELL,2021-03-31 08:00:00,2021-03-31 12:00:00,58015.02,59304.75,58015.02,,0.0,-2.2230967084041398,0,,1.0,1260.1848964345409,1370.1056184165357,-109.9207219819948
BUY,2021-03-31 12:00:00,2021-03-31 16:00:00,59304.75,58553.12,59304.75,0.0,,-1.2674026953996052,0,1.0,,1383.8843261244692,1372.0740052319547,11.810320892514483
SELL,2021-03-31 16:00:00,2021-04-05 12:00:00,58553.12,59018.29,57051.94,,2.5637916476525935,-0.7944410135616996,19,,29.0,1276.623757528505,1358.4382555600334,-81.8144980315285
BUY,2021-04-05 12:00:00,2021-04-06 12:00:00,59018.29,57818.53,59129.99,0.18926336225600077,,-2.032861338408826,2,6.0,,-89.77605878495524,-127.1755117256421,37.39945294068686
SELL,2021-04-06 12:00:00,2021-04-08 12:00:00,57818.53,57768.13,55953.45,,3.2257478701032385,0.08716928638621815,8,,12.0,49.52404378040228,64.30332381511589,-14.779280034713608
BUY,2021-04-08 12:00:00,2021-04-11 16:00:00,57768.13,59705.53,60575.94,4.860482760996427,,3.353752319834486,11,19.0,,-548.9640899787919,-570.7968672886028,21.832777309810922
SELL,2021-04-11 16:00:00,2021-04-12 00:00:00,59705.53,60368.96,59705.53,,0.0,-1.1111701043437692,0,,2.0,773.7272122983486,786.6932081503031,-12.965995851954517
BUY,2021-04-12 00:00:00,2021-04-12 12:00:00,60368.96,59986.83,60711.01,0.5665991264384924,,-0.6329908615288343,1,3.0,,841.8666878288932,793.3890273624119,48.477660466481325
SELL,2021-04-12 12:00:00,2021-04-13 04:00:00,59986.83,61050.99,59860.0,,0.21142974216174074,-1.7739893906712458,2,,4.0,778.4113365527955,818.1975475185544,-39.78621096575887
BUY,2021-04-13 04:00:00,2021-04-14 16:00:00,61050.99,62150.04,64511.21,5.667754118319787,,1.8002165075455827,7,9.0,,797.9697792256411,763.7760600778845,34.19371914775661
