timestamp,type,price,quantity,profit,return_pct
2020-07-10 08:00:00,BUY,9245.92,1.0815581359129216,0.0,0.0
2020-07-11 16:00:00,SELL,9234.03,1.0815581359129216,-12.859726236004008,-0.12859726236004007
2020-07-12 00:00:00,BUY,9255.92,1.0790002802275729,0.0,0.0
2020-07-12 08:00:00,SELL,9215.69,1.0790002802275729,-43.40818127355479,-0.4346407488396568
2020-07-12 16:00:00,BUY,9302.75,1.0689024312692958,0.0,0.0
2020-07-14 00:00:00,SELL,9181.01,1.0689024312692958,-130.12818198272385,-1.308645293058502
2020-07-19 16:00:00,BUY,9208.99,1.0656547472098155,0.0,0.0
2020-08-02 08:00:00,SELL,11083.63,1.0656547472098155,1997.7190153094077,20.356629771560176
2020-08-15 16:00:00,BUY,11852.4,0.9965342821552704,0.0,0.0
2020-08-19 00:00:00,SELL,11823.34,0.9965342821552704,-28.959286239431652,-0.2451824103135187
2020-08-29 00:00:00,BUY,11558.28,1.019387282500311,0.0,0.0
2020-09-02 16:00:00,SELL,11388.54,1.019387282500311,-173.03079733160257,-1.4685576054568654
2020-09-09 00:00:00,BUY,10190.0,1.1392868343715499,0.0,0.0
2020-09-21 00:00:00,SELL,10902.58,1.1392868343715499,811.833012436479,6.992934249263984
2020-09-25 16:00:00,BUY,10686.67,1.162304614504104,0.0,0.0
2020-10-01 16:00:00,SELL,10619.13,1.162304614504104,-78.50205366360821,-0.6320022981901834
2020-10-05 08:00:00,BUY,10726.02,1.1507216843730448,0.0,0.0
2020-10-08 00:00:00,SELL,10592.21,1.1507216843730448,-153.97806858595862,-1.2475270417172568
2020-10-08 08:00:00,BUY,10896.96,1.1185400086292883,0.0,0.0
2020-10-14 16:00:00,SELL,11417.89,1.1185400086292883,582.6810466952554,4.780507591107982
2020-10-19 08:00:00,BUY,11800.0,1.082319218570192,0.0,0.0
2020-10-26 08:00:00,SELL,12978.41,1.082319218570192,1275.4157903552998,9.986525423728812
2020-10-27 16:00:00,BUY,13636.17,1.0301120160194221,0.0,0.0
2020-10-28 08:00:00,SELL,13221.26,1.0301120160194221,-427.4037765666183,-3.042716539908199
2020-11-05 00:00:00,BUY,14475.87,0.9408331791399719,0.0,0.0
2020-11-09 08:00:00,SELL,15000.96,0.9408331791399719,494.02209403460625,3.627346750143503
2020-11-12 08:00:00,BUY,16125.01,0.8752491246176933,0.0,0.0
2020-11-14 08:00:00,SELL,15951.92,0.8752491246176933,-151.49687098007666,-1.0734256908987974
2020-11-17 00:00:00,BUY,16750.0,0.8335465084162075,0.0,0.0
2020-11-22 16:00:00,SELL,18414.43,0.8335465084162075,1387.3798150031885,9.936895522388062
2020-11-30 00:00:00,BUY,18623.0,0.8242111276902038,0.0,0.0
2020-12-04 16:00:00,SELL,18650.52,0.8242111276902038,22.682290234034767,0.14777425763840646
2020-12-13 00:00:00,BUY,19247.68,0.7986399462796918,0.0,0.0
2020-12-21 16:00:00,SELL,22719.71,0.7986399462796918,2772.9018526814775,18.03869349448868
2020-12-26 08:00:00,BUY,25629.99,0.7079545475394323,0.0,0.0
