timestamp,type,price,quantity,profit,return_pct
2020-07-12,BUY,9302.75,1.0749509553626615,0.0,0.0
2020-07-13,SELL,9242.62,1.0749509553626615,-64.63680094595597,-0.6463680094595599
2020-07-21,BUY,9390.0,1.058079147929078,0.0,0.0
2020-08-13,SELL,11780.0,1.058079147929078,2528.8091635504966,25.452609158679447
2020-08-17,BUY,12281.13,1.0149043583615303,0.0,0.0
2020-08-18,SELL,11945.01,1.0149043583615303,-341.1296529324765,-2.7368817038822892
2020-09-16,BUY,10954.01,1.1067218954220475,0.0,0.0
2020-11-26,SELL,17149.47,1.1067218954220475,6856.651234211479,56.55883096692445
2020-12-16,BUY,21335.52,0.8895819714674656,0.0,0.0
2021-01-15,SELL,36742.22,0.8895819714674656,13705.522559807803,72.2115045707815
2021-02-04,BUY,36936.66,0.8848990813920734,0.0,0.0
2021-02-24,SELL,49676.2,0.8848990813920734,11273.207243357569,34.490232738964465
2021-03-10,BUY,55851.59,0.7870576960664668,0.0,0.0
2021-03-21,SELL,57351.56,0.7870576960664668,1180.562932368819,2.6856352701865807
2021-04-13,BUY,63575.0,0.7100115875645732,0.0,0.0
2021-04-18,SELL,56150.01,0.7100115875645732,-5271.8289375510785,-11.679103421156112
2021-05-01,BUY,57800.37,0.6897387982441403,0.0,0.0
2021-05-12,SELL,49631.32,0.6897387982441403,-5634.510729796297,-14.13321402613859
2021-06-01,BUY,36693.09,0.9329453314526078,0.0,0.0
2021-06-22,SELL,32509.56,0.9329453314526078,-3903.004782491924,-11.401411001362916
2021-06-24,BUY,34663.09,0.8749838006241927,0.0,0.0
2021-06-25,SELL,31584.45,0.8749838006241927,-2693.7601279536607,-8.881608650584804
2021-06-27,BUY,34700.34,0.79641531182763,0.0,0.0
2021-07-16,SELL,31383.87,0.79641531182763,-2641.2874892169784,-9.557456785726012
2021-07-22,BUY,32287.83,0.7741181309616596,0.0,0.0
2021-08-18,SELL,44705.29,0.7741181309616596,9612.58092649117,38.45863905998018
2021-08-20,BUY,49322.47,0.7016513069783198,0.0,0.0
2021-08-24,SELL,47674.01,0.7016513069783198,-1156.6441135014804,-3.342208936413767
2021-09-06,BUY,52663.9,0.6351700391615032,0.0,0.0
2021-09-07,SELL,46863.73,0.6351700391615032,-3684.0942060433745,-11.013559573066177
2021-10-01,BUY,48141.61,0.618309965523673,0.0,0.0
2021-10-25,SELL,63078.78,0.618309965523673,9235.801067721242,31.027566381764128
2021-11-09,BUY,66947.66,0.5825780660156809,0.0,0.0
